time,temperature_2m_max,temperature_2m_mean,temperature_2m_min,dew_point_2m_max,dew_point_2m_mean,dew_point_2m_min,relative_humidity_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,surface_pressure_max,surface_pressure_mean,surface_pressure_min,wind_speed_10m_max,wind_speed_10m_mean,wind_speed_10m_min,precipitation_sum
2020-06-17,27.1,26.1,25.1,24.7,23.9,22.9,91,88,80,1013.4,1011.4,1009.9,18.2,11.9,3.8,8.2
2020-06-18,26.2,24.8,24.0,23.8,23.4,23.1,96,92,84,1014.7,1012.9,1011.2,17.3,8.7,4.7,110.6
2020-06-19,28.0,25.5,23.9,25.4,23.6,22.9,95,89,80,1016.0,1014.0,1012.2,12.2,7.1,4.1,2.4
2020-06-20,28.5,25.8,24.4,24.5,23.7,23.2,93,88,79,1015.6,1013.8,1011.7,16.1,10.2,6.5,13.6
2020-06-21,27.1,25.5,24.6,24.3,23.6,23.1,94,89,85,1014.6,1012.9,1011.2,13.6,8.7,3.2,8.3
2020-06-22,27.7,25.6,24.0,24.5,23.4,22.7,95,88,81,1013.6,1011.6,1009.6,12.7,7.9,1.8,9.4
2020-06-23,28.3,25.9,23.5,24.8,23.4,22.8,96,86,75,1012.5,1010.8,1008.7,13.0,7.9,2.6,2.1
2020-06-24,28.4,26.4,24.4,24.4,23.7,23.0,92,86,75,1012.4,1011.1,1009.5,16.3,9.8,2.8,3.8
2020-06-25,28.8,26.6,24.9,24.6,23.9,23.5,93,85,75,1012.6,1011.0,1009.6,18.8,11.4,5.2,1.7
2020-06-26,28.3,26.3,24.9,25.2,23.9,23.4,94,86,80,1012.6,1010.9,1008.7,22.4,13.1,4.0,2.2
2020-06-27,26.9,25.8,24.6,24.0,23.5,23.2,94,87,82,1011.9,1010.4,1008.8,16.8,11.6,5.1,7.1
2020-06-28,26.8,25.0,24.1,24.2,23.3,22.7,96,90,85,1012.4,1011.0,1009.7,13.0,8.5,4.7,10.4
2020-06-29,25.8,24.5,23.8,24.2,23.2,22.8,94,92,87,1013.4,1011.6,1010.0,14.4,7.5,2.9,60.7
2020-06-30,26.2,24.9,23.9,24.4,23.3,22.3,94,90,86,1013.3,1011.6,1009.9,15.5,9.1,3.1,7.8
2020-07-01,27.5,25.5,24.1,24.2,23.3,22.9,94,88,78,1013.4,1011.3,1009.1,10.7,8.3,3.6,13.1
2020-07-02,28.4,26.2,24.6,25.0,23.6,23.0,92,86,75,1012.7,1010.6,1008.3,17.6,10.6,5.7,2.2
2020-07-03,28.4,26.3,24.9,24.5,23.5,23.2,91,85,75,1012.9,1010.5,1007.9,25.0,14.9,8.8,1.5
2020-07-04,26.0,24.9,24.3,23.7,23.2,22.5,96,90,85,1013.4,1011.4,1009.9,20.0,12.5,3.8,48.0
2020-07-05,26.4,24.9,23.5,24.2,23.2,22.2,96,90,85,1013.4,1011.9,1009.8,9.5,6.0,3.1,10.9
2020-07-06,28.5,25.5,23.6,24.2,23.3,22.6,95,88,74,1013.1,1011.2,1009.1,11.5,8.8,6.0,4.1
2020-07-07,26.5,25.3,24.4,23.8,23.3,22.9,94,89,83,1012.1,1010.3,1008.6,15.3,10.1,4.8,10.4
2020-07-08,25.9,24.7,24.0,23.9,23.1,22.8,94,91,87,1011.9,1010.3,1009.0,11.7,8.0,4.7,17.8
2020-07-09,25.7,24.8,24.0,24.2,23.1,22.5,93,90,85,1013.6,1011.7,1010.0,14.0,10.0,5.8,10.0
2020-07-10,27.9,25.2,23.8,24.4,23.4,23.0,96,90,82,1013.7,1011.9,1010.6,16.6,10.1,5.3,3.5
2020-07-11,25.9,24.7,24.0,23.8,23.1,22.7,95,91,86,1014.1,1012.4,1011.2,15.5,10.3,5.6,14.3
2020-07-12,26.7,24.9,23.4,23.6,23.0,22.6,95,89,82,1014.9,1013.0,1011.3,20.2,11.3,6.5,5.8
2020-07-13,27.1,25.4,24.1,23.8,22.7,22.2,90,85,77,1013.8,1011.9,1009.8,22.7,14.4,8.4,1.7
2020-07-14,28.0,25.7,23.9,22.9,22.5,22.2,92,83,71,1013.2,1011.5,1009.1,24.0,17.0,11.2,1.7
2020-07-15,27.2,25.6,24.6,22.6,22.4,22.1,87,83,74,1013.5,1011.9,1010.3,20.5,15.6,10.7,0.7
2020-07-16,27.1,25.2,24.1,22.7,22.2,21.8,90,84,73,1014.9,1013.2,1011.6,19.6,12.1,6.2,2.5
2020-07-17,27.1,25.2,24.3,24.3,22.7,22.3,89,86,76,1014.5,1012.8,1011.0,14.2,9.7,5.2,2.4
2020-07-18,27.9,25.1,23.2,23.3,22.5,21.5,96,86,71,1014.2,1012.4,1010.2,16.6,9.3,3.6,1.3
2020-07-19,28.0,25.3,23.3,23.3,22.7,22.2,95,86,71,1013.5,1011.7,1009.4,18.7,11.3,6.4,0.3
2020-07-20,27.0,25.2,24.0,23.1,22.8,22.5,93,87,78,1012.8,1011.3,1009.6,18.1,10.5,4.6,3.1
2020-07-21,27.1,25.1,23.6,24.1,23.2,21.9,96,89,82,1013.0,1011.3,1009.5,16.1,9.5,4.7,7.3
2020-07-22,26.9,25.2,23.9,24.3,23.1,22.7,94,88,82,1013.6,1011.6,1009.7,17.8,11.1,5.8,0.7
2020-07-23,27.3,25.2,23.6,24.5,23.0,22.6,95,88,78,1013.0,1011.4,1009.4,21.7,13.0,7.4,1.2
2020-07-24,27.9,25.4,23.8,23.2,22.7,22.4,94,86,72,1012.4,1011.1,1009.7,21.1,13.1,6.0,1.4
2020-07-25,28.3,25.6,23.9,23.0,22.5,22.0,93,84,69,1013.6,1011.5,1010.0,20.9,14.6,7.6,0.7
2020-07-26,27.3,25.3,24.3,22.6,22.2,22.0,90,83,73,1013.8,1011.8,1009.9,23.5,16.8,10.2,1.6
2020-07-27,27.6,25.3,23.7,22.2,21.9,21.6,89,81,71,1014.1,1012.3,1010.3,24.9,16.4,9.5,0.8
2020-07-28,27.5,25.2,23.8,22.4,22.1,21.6,92,83,70,1013.9,1012.2,1010.6,23.7,16.4,7.0,0.7
2020-07-29,27.8,25.2,23.2,22.6,22.1,21.5,94,84,69,1014.3,1012.3,1010.4,20.2,12.3,5.4,0.6
2020-07-30,27.5,25.3,23.9,22.5,22.0,21.3,90,82,70,1014.6,1012.7,1010.9,21.2,15.7,9.7,1.0
2020-07-31,26.7,24.9,24.1,22.4,22.1,21.8,89,85,75,1014.4,1012.7,1011.2,27.0,17.4,9.2,2.5
2020-08-01,27.2,25.2,23.8,22.3,22.1,21.9,91,83,73,1015.3,1013.6,1012.1,19.8,14.7,10.2,1.7
2020-08-02,27.3,25.0,23.5,22.6,21.9,21.0,93,84,72,1015.6,1013.9,1012.2,23.1,15.7,7.6,0.7
2020-08-03,27.8,25.1,23.9,22.3,21.9,21.2,90,83,68,1016.7,1014.7,1013.0,25.2,17.5,12.6,0.1
2020-08-04,27.8,24.9,23.1,22.2,21.4,20.7,92,81,66,1016.6,1014.9,1012.6,23.5,16.1,9.8,0.2
2020-08-05,27.3,24.7,22.9,21.6,21.1,20.5,90,81,69,1016.1,1014.2,1011.9,25.5,16.9,9.9,1.0
2020-08-06,26.8,24.8,23.3,21.2,20.4,19.7,86,77,65,1015.8,1014.3,1013.3,25.8,19.6,14.3,0.7
2020-08-07,27.0,24.8,23.6,21.2,20.6,20.2,85,78,67,1016.4,1014.6,1013.1,26.1,17.7,11.6,1.4
2020-08-08,27.8,24.8,23.0,21.6,20.7,19.8,91,79,62,1017.5,1015.4,1013.9,17.1,12.4,9.0,0.4
2020-08-09,28.2,25.0,22.6,21.9,21.3,20.4,94,81,63,1016.0,1014.0,1012.3,21.1,14.6,7.6,0.1
2020-08-10,27.4,25.1,23.6,21.9,21.1,20.4,90,79,65,1014.5,1012.7,1011.0,25.7,17.7,11.6,0.3
2020-08-11,27.3,25.1,23.1,21.8,21.2,20.3,91,80,66,1014.6,1013.1,1012.0,21.0,15.3,7.4,0.2
2020-08-12,28.6,24.7,22.3,21.9,21.3,20.1,97,82,61,1014.9,1013.1,1011.6,17.3,10.4,4.7,0.0
2020-08-13,28.5,25.0,22.5,22.1,21.6,20.8,96,82,65,1014.3,1012.4,1010.2,20.4,12.1,5.4,0.0
2020-08-14,27.8,25.0,23.4,22.7,21.9,20.9,92,84,67,1012.6,1010.8,1009.0,24.5,15.8,6.5,1.6
2020-08-15,27.6,25.1,23.6,22.5,22.0,21.5,94,83,69,1012.9,1011.0,1009.3,20.5,14.9,9.2,1.7
2020-08-16,28.7,25.1,22.5,22.5,21.8,21.1,96,83,65,1012.7,1010.7,1008.6,17.9,12.8,7.2,0.8
2020-08-17,28.2,25.2,23.4,22.5,22.0,21.5,94,83,67,1011.9,1010.3,1008.6,21.7,15.3,9.8,1.4
2020-08-18,29.0,25.6,23.7,22.7,22.0,21.0,93,82,62,1012.6,1010.3,1007.5,19.5,14.4,9.8,0.5
2020-08-19,29.4,25.7,23.7,22.8,22.2,21.2,94,82,61,1011.8,1009.7,1007.1,23.4,16.7,10.7,0.3
2020-08-20,28.7,25.7,24.1,22.5,21.8,20.8,89,80,63,1011.4,1009.4,1007.4,24.2,18.1,12.8,0.2
2020-08-21,26.4,24.9,24.3,22.7,22.3,22.0,90,86,78,1012.4,1010.2,1008.6,24.6,17.2,10.7,2.6
2020-08-22,26.8,24.8,23.7,22.6,22.3,21.9,93,86,76,1014.1,1011.7,1010.0,21.7,15.3,7.9,2.5
2020-08-23,27.5,25.0,23.7,22.8,22.2,21.7,94,85,71,1014.3,1012.4,1010.4,21.4,14.7,7.0,0.7
2020-08-24,27.4,24.8,23.5,22.5,21.7,20.7,93,83,67,1013.2,1011.5,1009.8,19.6,14.5,8.2,0.3
2020-08-25,27.5,25.1,23.3,22.1,21.5,20.7,91,81,68,1013.4,1011.4,1010.0,20.0,12.0,6.1,0.7
2020-08-26,27.9,25.1,22.8,22.4,22.0,21.2,96,84,68,1014.2,1012.4,1010.5,17.3,11.1,5.3,1.0
2020-08-27,28.7,25.6,23.5,22.6,21.9,20.7,94,81,64,1014.6,1012.6,1010.2,21.1,14.0,6.1,0.9
2020-08-28,29.1,26.1,24.2,22.4,21.9,21.2,89,79,63,1013.9,1011.7,1009.4,22.4,16.8,10.7,0.5
2020-08-29,28.5,25.8,24.0,22.6,22.2,21.6,92,81,67,1013.0,1011.4,1009.5,20.7,14.2,8.9,1.5
2020-08-30,28.1,25.7,24.1,22.6,22.2,21.6,91,82,68,1013.7,1011.7,1009.8,20.5,13.6,7.1,2.7
2020-08-31,28.0,25.3,23.9,23.0,22.4,22.0,94,84,72,1014.0,1012.2,1010.1,22.1,14.6,7.0,7.2
2020-09-01,26.3,25.0,24.2,23.0,22.6,22.4,90,87,82,1013.5,1011.3,1008.9,14.7,10.7,7.6,2.5
2020-09-02,27.7,25.5,24.2,23.1,22.7,22.4,91,85,75,1012.0,1010.3,1008.3,18.1,11.8,7.2,1.5
2020-09-03,27.9,25.7,24.0,23.2,22.6,22.1,92,83,71,1014.4,1011.5,1009.5,20.9,13.7,8.5,2.6
2020-09-04,28.4,25.7,24.2,23.6,22.8,22.3,92,85,70,1015.3,1013.5,1011.9,19.6,13.0,8.9,1.7
2020-09-05,27.5,25.7,24.5,22.8,22.3,21.8,88,82,72,1014.7,1012.1,1010.1,25.3,18.2,11.0,1.0
2020-09-06,28.5,25.8,24.1,22.5,22.1,21.6,90,80,67,1012.8,1010.6,1007.9,19.6,14.1,9.3,0.9
2020-09-07,28.2,25.7,24.2,22.4,22.1,21.7,89,81,69,1011.9,1010.0,1007.8,18.7,12.8,7.6,2.9
2020-09-08,29.0,26.1,24.5,22.9,22.5,21.9,90,81,66,1012.2,1010.2,1008.6,18.3,13.6,7.4,1.3
2020-09-09,25.4,24.2,23.8,23.2,22.8,22.5,95,92,86,1013.8,1011.5,1009.8,16.2,10.3,3.5,148.3
2020-09-10,27.5,25.2,23.4,24.0,22.9,21.6,96,87,76,1013.9,1011.8,1009.5,20.7,9.7,2.3,2.0
2020-09-11,27.4,25.6,24.4,23.6,23.0,22.7,92,86,77,1012.3,1010.7,1008.5,19.6,11.8,6.2,0.7
2020-09-12,27.2,25.6,24.5,24.3,23.3,22.8,92,87,80,1013.3,1011.3,1009.9,18.9,12.5,9.7,6.7
2020-09-13,27.0,25.1,23.9,25.4,23.4,23.0,96,90,80,1014.6,1012.3,1010.5,15.3,10.2,6.5,10.3
2020-09-14,27.3,25.5,23.9,24.4,23.3,22.3,92,88,82,1014.7,1012.9,1010.8,17.2,11.5,5.0,2.6
2020-09-15,27.9,25.5,24.2,24.3,23.3,22.5,92,88,78,1013.4,1010.9,1008.6,16.4,11.3,6.5,8.8
2020-09-16,26.3,24.9,23.5,24.6,22.9,21.8,94,89,80,1012.5,1010.2,1008.6,20.9,13.8,7.2,10.0
2020-09-17,27.6,25.3,23.7,24.3,22.8,22.2,94,87,74,1013.5,1011.5,1009.9,18.7,13.2,7.0,4.9
2020-09-18,27.8,25.6,24.0,23.8,23.1,22.8,93,86,75,1014.9,1012.6,1010.6,15.0,9.2,4.0,2.0
2020-09-19,27.8,25.4,23.9,24.4,23.4,23.2,96,89,78,1014.1,1012.1,1010.0,16.5,10.2,4.1,3.0
2020-09-20,26.3,25.2,24.3,23.8,23.2,22.7,94,89,83,1014.0,1012.1,1010.0,19.7,10.6,5.8,7.0
2020-09-21,28.1,25.6,23.8,24.8,23.3,22.7,94,87,77,1014.4,1012.1,1010.2,20.8,12.8,9.3,3.5
2020-09-22,28.2,25.7,24.3,24.2,23.2,22.5,92,86,78,1013.9,1012.0,1010.4,17.6,12.4,8.8,10.6
2020-09-23,27.7,25.8,24.5,24.5,23.2,22.9,92,86,78,1014.3,1012.6,1010.9,18.5,10.8,4.5,2.7
2020-09-24,27.6,25.4,23.8,23.4,23.0,22.4,94,87,76,1014.6,1012.9,1011.1,10.3,7.1,4.3,2.3
2020-09-25,28.1,25.5,23.5,23.4,23.0,22.6,96,87,73,1014.4,1012.6,1010.4,15.3,8.5,2.9,1.2
2020-09-26,28.2,25.4,24.2,25.0,23.3,23.0,93,88,80,1013.6,1011.1,1009.1,11.5,8.4,4.7,13.2
2020-09-27,27.6,25.3,23.4,23.7,22.9,22.6,96,87,75,1012.1,1010.3,1008.2,13.8,10.2,6.2,4.7
2020-09-28,28.1,25.7,23.7,24.5,23.2,22.6,94,86,74,1013.0,1011.1,1008.9,18.8,11.0,4.8,2.7
2020-09-29,27.9,26.0,24.1,24.5,23.2,22.7,93,85,76,1013.6,1011.6,1009.7,20.0,11.7,3.2,3.6
2020-09-30,27.4,25.4,24.3,24.4,23.2,22.5,92,87,83,1013.7,1011.1,1009.4,20.6,12.6,5.6,8.4
2020-10-01,27.7,25.5,23.4,24.5,23.0,22.4,95,86,74,1012.8,1010.5,1008.1,18.2,11.4,5.5,2.4
2020-10-02,27.7,25.6,23.7,24.3,23.2,22.8,95,86,77,1011.9,1009.9,1008.4,13.1,8.8,5.2,3.3
2020-10-03,28.1,25.9,24.7,24.0,23.2,22.8,91,85,78,1012.5,1010.4,1008.5,15.9,8.4,4.4,2.9
2020-10-04,28.6,26.0,24.0,25.4,23.7,22.9,94,87,76,1013.4,1011.2,1009.7,12.6,7.2,2.6,4.6
2020-10-05,29.3,26.2,24.2,25.1,23.8,23.1,94,87,74,1014.2,1011.8,1009.3,12.5,8.2,2.6,1.0
2020-10-06,28.3,26.2,24.3,25.2,23.9,22.9,93,87,81,1013.4,1011.6,1009.0,16.6,10.4,5.9,4.9
2020-10-07,27.7,25.5,23.6,23.9,23.3,22.5,98,88,78,1013.7,1011.8,1009.6,14.7,7.9,2.5,3.1
2020-10-08,27.6,25.4,24.0,25.0,23.7,23.0,94,91,83,1013.9,1011.8,1010.3,14.4,7.7,1.3,7.7
2020-10-09,26.6,25.3,24.1,24.1,23.4,22.9,94,89,83,1014.1,1012.1,1009.8,15.7,8.8,3.4,12.2
2020-10-10,27.8,25.7,23.9,25.3,23.6,22.8,93,88,77,1014.4,1012.4,1010.6,15.5,7.2,1.9,3.9
2020-10-11,26.8,25.3,23.8,24.9,23.5,22.6,95,90,83,1014.2,1012.1,1010.1,11.0,6.4,1.9,14.0
2020-10-12,29.7,25.9,23.2,23.8,23.1,22.3,97,85,65,1013.1,1011.2,1008.9,17.3,10.8,2.1,0.9
2020-10-13,28.8,26.2,24.4,24.9,23.6,23.1,92,86,78,1013.2,1011.2,1009.3,16.6,10.7,6.0,2.3
2020-10-14,27.1,25.5,24.1,24.7,23.6,23.1,94,89,80,1013.9,1011.7,1009.9,13.2,7.9,3.6,2.2
2020-10-15,28.8,26.0,23.8,25.3,23.7,23.1,96,88,76,1013.8,1011.8,1009.6,17.7,9.9,5.4,1.9
2020-10-16,27.8,25.8,23.8,25.0,23.8,23.1,96,89,82,1013.3,1011.3,1009.0,15.8,9.6,5.1,2.1
2020-10-17,26.8,25.4,24.4,24.5,23.4,22.9,93,89,82,1012.7,1010.9,1008.7,10.3,5.4,2.4,8.6
2020-10-18,28.7,26.0,23.8,23.9,23.5,22.9,95,86,73,1012.0,1010.1,1008.0,15.3,7.5,2.5,1.2
2020-10-19,29.2,26.5,24.2,24.9,23.9,23.1,94,86,75,1012.2,1010.5,1008.5,14.8,8.7,4.2,1.6
2020-10-20,29.0,26.6,24.5,25.0,24.1,23.6,95,86,74,1012.5,1010.7,1009.0,17.6,9.6,3.2,1.2
2020-10-21,29.4,26.8,24.8,24.4,24.1,23.6,95,85,71,1012.3,1010.7,1008.6,14.4,8.9,4.6,2.7
2020-10-22,29.3,27.0,25.1,24.7,24.3,23.9,94,85,74,1012.5,1010.8,1008.8,14.4,9.8,3.8,1.8
2020-10-23,29.5,27.0,25.3,25.2,24.2,23.8,93,85,72,1012.8,1011.0,1009.5,15.8,10.6,6.1,2.2
2020-10-24,29.6,26.9,24.7,25.8,24.1,23.4,96,85,70,1012.0,1010.4,1008.6,19.4,10.9,4.6,3.6
2020-10-25,27.7,26.1,24.9,26.5,24.3,23.4,93,90,85,1011.4,1009.8,1008.1,15.5,6.7,2.4,12.5
2020-10-26,29.2,26.6,24.9,26.0,24.6,24.1,96,89,77,1011.2,1009.2,1007.1,12.2,6.6,0.7,4.3
2020-10-27,28.7,26.7,25.1,25.9,24.5,24.1,94,88,77,1010.7,1008.9,1006.9,14.3,7.8,1.9,2.7
2020-10-28,29.0,26.6,24.9,26.8,24.9,24.1,96,90,83,1011.5,1009.4,1007.4,13.0,8.2,2.4,1.5
2020-10-29,28.6,26.6,24.9,26.6,24.7,23.8,94,89,82,1012.4,1010.2,1008.0,13.3,7.8,1.8,1.1
2020-10-30,29.4,27.0,25.0,24.7,24.3,23.6,96,85,71,1011.8,1010.1,1008.2,14.8,8.5,0.5,0.8
2020-10-31,29.6,27.2,25.3,25.7,24.6,24.2,94,86,75,1011.6,1009.9,1008.0,13.7,9.2,2.6,1.6
2020-11-01,29.4,27.0,25.1,26.1,24.6,24.0,96,87,73,1011.2,1009.2,1006.8,16.7,9.4,3.1,1.7
2020-11-02,29.0,26.7,24.5,25.1,24.4,23.6,96,87,77,1012.3,1010.0,1008.1,14.4,6.9,1.8,3.6
2020-11-03,30.2,26.9,24.3,27.0,24.6,23.5,98,88,68,1012.6,1010.4,1008.8,16.0,9.2,3.1,1.1
2020-11-04,28.4,26.7,25.0,26.1,24.7,24.2,95,89,81,1012.1,1010.4,1008.4,11.6,7.7,3.3,6.9
2020-11-05,29.1,26.8,24.3,25.9,24.7,23.1,96,88,79,1012.0,1010.1,1007.9,10.8,5.9,1.3,9.5
2020-11-06,29.7,27.5,25.7,26.7,24.9,24.3,94,86,73,1012.6,1010.5,1008.9,14.5,9.7,4.9,1.8
2020-11-07,30.0,27.1,25.7,26.9,25.1,24.4,94,89,79,1013.2,1011.4,1009.5,15.3,9.5,2.2,5.7
2020-11-08,30.9,27.6,25.4,24.8,24.2,22.7,94,82,62,1013.8,1012.1,1010.2,15.1,8.9,1.8,0.9
2020-11-09,30.4,27.1,24.8,24.6,24.1,23.0,96,84,64,1013.4,1011.9,1009.8,12.4,8.1,1.9,3.0
2020-11-10,29.2,27.3,26.0,25.8,24.5,24.1,92,85,76,1012.8,1011.0,1009.1,12.8,7.5,2.0,2.0
2020-11-11,29.7,27.1,24.7,24.8,23.9,23.0,96,83,70,1012.1,1010.2,1007.8,13.8,6.6,1.8,1.2
2020-11-12,31.6,27.9,24.7,25.2,24.3,23.1,95,82,62,1011.7,1009.8,1007.8,13.4,8.6,3.1,0.0
2020-11-13,32.7,28.2,24.7,25.2,23.6,19.0,96,78,46,1012.3,1010.2,1008.0,15.6,10.0,3.6,0.0
2020-11-14,30.5,27.7,25.5,25.8,24.7,23.5,97,84,66,1012.7,1010.3,1008.0,16.0,10.2,3.8,0.1
2020-11-15,31.2,28.0,25.4,24.7,24.3,23.3,94,81,63,1011.3,1009.4,1007.6,14.5,8.6,2.1,0.6
2020-11-16,30.0,27.4,25.2,25.5,24.5,23.7,96,85,72,1011.7,1009.7,1007.5,16.3,9.3,2.6,4.0
2020-11-17,30.0,27.3,25.0,25.9,24.7,24.2,96,86,73,1011.3,1009.2,1007.3,14.2,8.5,2.6,1.3
2020-11-18,30.5,27.5,25.6,25.6,24.8,24.5,94,86,75,1011.2,1009.0,1006.8,16.3,9.5,0.8,3.8
2020-11-19,29.6,27.3,25.0,25.3,24.5,24.0,97,85,73,1011.3,1008.8,1006.9,14.8,9.0,3.3,2.9
2020-11-20,29.9,26.9,24.0,24.6,23.9,23.3,96,84,69,1010.7,1008.6,1006.8,12.3,8.8,3.2,1.2
2020-11-21,30.1,27.1,25.2,25.0,24.4,23.5,94,85,72,1011.2,1009.0,1007.4,14.7,8.3,2.0,4.8
2020-11-22,31.6,27.8,25.0,25.1,24.4,22.5,96,83,59,1011.6,1009.5,1007.9,17.2,10.6,2.6,0.2
2020-11-23,30.1,27.6,25.2,25.0,24.5,23.9,96,84,71,1012.2,1010.5,1008.4,15.8,10.6,5.7,1.3
2020-11-24,30.1,27.4,25.8,25.0,24.5,24.1,92,85,74,1012.6,1010.5,1008.1,17.7,9.8,2.3,1.1
2020-11-25,31.1,27.5,25.2,25.4,24.4,24.0,95,84,68,1011.5,1009.4,1007.5,16.2,9.9,4.1,1.1
2020-11-26,30.9,27.5,24.8,25.0,24.1,23.6,97,82,66,1011.1,1009.2,1006.7,15.9,10.1,3.1,3.2
2020-11-27,29.5,26.8,24.8,24.8,24.1,23.6,94,85,75,1011.7,1009.7,1008.4,17.4,9.2,0.8,7.1
2020-11-28,29.6,26.9,25.0,25.3,24.2,23.6,94,85,75,1012.4,1010.5,1008.2,15.6,7.0,2.6,1.3
2020-11-29,30.2,27.1,24.0,25.4,24.1,23.1,95,84,67,1012.0,1010.0,1007.7,13.0,8.6,2.2,0.4
2020-11-30,30.9,27.6,24.8,24.9,24.4,23.3,96,83,64,1012.5,1010.2,1008.7,16.6,10.3,4.3,0.1
2020-12-01,30.4,27.5,25.2,25.2,24.6,23.8,96,85,68,1012.1,1009.8,1007.6,17.7,10.7,5.5,2.2
2020-12-02,31.2,27.8,25.1,24.8,24.2,22.7,95,81,61,1011.6,1010.0,1007.9,17.9,12.2,6.3,1.2
2020-12-03,30.8,27.7,25.2,25.0,24.3,23.6,95,82,66,1012.4,1010.4,1008.6,18.3,12.5,7.7,2.7
2020-12-04,30.8,27.8,25.2,24.8,24.3,23.4,95,82,65,1013.2,1011.1,1009.5,17.8,11.6,5.2,1.2
2020-12-05,31.3,28.0,25.8,24.5,24.1,22.9,92,80,61,1012.6,1010.6,1008.7,16.2,11.5,5.3,0.4
2020-12-06,31.2,28.0,25.4,24.8,24.3,23.3,94,81,63,1011.6,1010.1,1008.1,18.5,11.6,6.3,0.5
2020-12-07,30.4,28.0,26.4,24.8,24.3,23.7,90,80,67,1013.2,1011.3,1009.6,16.3,13.1,8.4,0.9
2020-12-08,30.7,27.6,25.2,25.0,24.1,23.5,93,82,66,1013.1,1011.4,1009.7,17.4,10.0,1.6,1.4
2020-12-09,30.3,27.7,25.5,24.5,24.0,23.2,92,81,67,1012.4,1010.4,1008.5,16.1,10.5,3.6,0.9
2020-12-10,30.1,27.6,25.8,24.8,24.3,23.9,92,83,70,1012.7,1010.7,1008.4,16.9,11.5,4.8,1.0
2020-12-11,30.7,28.0,25.8,24.8,24.3,23.4,91,81,66,1012.8,1010.6,1008.1,17.6,13.1,5.2,0.7
2020-12-12,30.6,27.9,25.9,25.1,24.5,23.8,93,82,68,1011.8,1010.1,1008.1,17.3,12.2,5.0,1.6
2020-12-13,30.0,27.6,25.6,24.7,24.3,23.9,93,83,72,1011.1,1009.3,1007.4,17.9,10.9,3.3,1.6
2020-12-14,30.7,27.7,25.4,24.7,24.0,23.1,92,81,64,1010.8,1009.1,1007.0,15.5,10.1,5.5,0.6
2020-12-15,30.4,27.6,25.2,24.6,24.2,23.5,94,82,67,1010.5,1008.8,1007.0,14.9,9.7,5.7,0.9
2020-12-16,30.4,27.5,25.1,25.3,24.3,23.5,94,83,69,1011.1,1009.3,1007.9,16.3,9.9,3.6,1.1
2020-12-17,30.6,27.3,25.5,25.1,24.6,24.2,96,86,69,1011.5,1009.4,1007.0,17.4,11.1,4.4,0.4
2020-12-18,31.0,27.6,24.8,24.8,23.9,21.9,96,81,58,1011.2,1009.5,1007.4,18.4,10.5,2.6,0.1
2020-12-19,30.0,27.4,25.0,25.0,24.1,23.0,96,83,67,1011.3,1009.2,1007.3,17.4,10.7,4.7,1.7
2020-12-20,30.6,27.3,24.5,24.8,24.1,22.5,96,83,62,1011.0,1009.4,1008.1,15.0,10.2,3.9,0.6
2020-12-21,29.9,27.3,24.9,24.8,24.4,23.8,96,85,73,1011.2,1009.6,1007.7,14.7,9.2,2.8,0.5
2020-12-22,30.3,27.7,25.3,25.2,24.6,23.5,96,84,68,1011.3,1009.2,1007.3,14.1,10.3,3.4,0.5
2020-12-23,31.2,27.9,25.3,24.8,24.4,23.8,94,82,66,1011.4,1009.1,1007.5,15.0,10.0,3.9,0.2
2020-12-24,30.1,27.5,24.2,25.0,24.3,23.3,97,83,69,1010.3,1008.8,1006.7,14.6,8.5,2.3,2.0
2020-12-25,31.3,27.4,24.8,24.9,24.3,22.4,97,84,59,1010.2,1007.9,1005.4,15.1,9.7,5.9,0.1
2020-12-26,33.2,27.7,23.5,24.9,20.6,12.1,96,71,30,1009.8,1007.9,1005.3,14.6,10.6,5.0,0.0
2020-12-27,32.3,27.3,23.9,24.6,22.5,17.5,97,77,44,1010.6,1008.2,1006.1,16.2,9.2,0.8,0.0
2020-12-28,32.6,27.4,23.7,24.6,23.0,19.8,97,79,47,1010.5,1008.2,1005.9,17.7,9.7,0.4,0.0
2020-12-29,33.0,27.7,24.1,24.5,22.8,19.1,97,77,45,1010.1,1008.0,1006.0,17.0,10.5,1.8,0.0
2020-12-30,33.0,27.9,24.1,24.8,23.3,20.4,96,78,47,1010.7,1008.6,1006.9,17.4,10.7,1.3,0.0
2020-12-31,32.4,27.9,24.0,24.9,23.7,21.3,96,79,53,1010.9,1009.2,1007.4,19.1,10.8,4.1,0.0
2021-01-01,31.8,28.0,24.7,24.9,23.9,21.6,96,80,56,1010.5,1008.9,1006.8,18.9,11.4,6.1,0.1
2021-01-02,31.7,28.7,26.1,24.9,24.3,23.2,92,78,61,1010.9,1009.0,1007.1,18.0,12.1,6.1,0.5
2021-01-03,31.7,28.6,26.8,25.3,24.5,23.4,90,79,63,1011.0,1009.0,1007.3,18.4,11.6,7.4,0.2
2021-01-04,31.0,28.3,25.8,25.3,24.8,24.3,94,82,69,1010.6,1008.2,1005.7,18.3,11.5,2.8,0.4
2021-01-05,31.6,28.4,26.1,25.4,24.8,23.1,95,82,61,1009.4,1007.7,1006.1,20.7,12.7,3.8,1.8
